7.1558,4.8990
9.8519,5.8009
9.0643,6.1288
3.8126,9.8231
9.7804,5.2490
6.8782,9.9600
9.2426,7.9900
4.5695,6.7652
8.3061,3.9183
9.3810,7.8722
4.8765,1.0786
5.4612,9.6922
0.9746,6.6928
6.0289,2.0863
7.4220,2.1841
5.0563,1.4773
8.5125,9.3681
8.3893,0.8490
5.2245,5.8659
7.8575,1.3266
6.9712,9.3075
8.9479,0.5066
1.1150,7.9026
7.1362,2.2551
5.9574,7.5030
4.3609,8.4952
2.4602,7.4720
2.4207,4.9747
4.8393,5.4215
6.2648,4.1858
9.8971,4.2818
3.4203,4.2557
7.0173,5.8357
1.2583,7.5629
5.5705,2.1269
0.7508,6.8443
3.9508,5.1773
7.2860,9.6530
1.6139,3.0324
2.1558,0.6385
1.9532,2.2320
6.0924,9.6708
1.2143,5.4307
7.7899,9.0748
1.7329,6.5800
7.0817,7.1736
9.1256,0.6066
5.2255,2.0745
8.5075,1.9385
1.5687,4.0309
5.4019,5.2995
2.5634,0.9461
7.2769,0.8937
6.2332,4.2433
8.9393,4.1438
1.0773,0.7430
9.7964,1.3232
6.5552,5.7186
5.8574,3.1451
8.9924,7.5237
1.2575,6.6404
7.8944,1.1536
9.5313,6.4111
9.7201,4.4157
7.1047,5.6725
